,Coefficients
func_dec: reasm,-0.10444650710202424
func_dec: blkgs,-0.10457737137392019
func_dec: jeb,-0.10469544131980772
func_dec: eraseblock,-0.10469544131980772
func_dec: ktermios,-0.1047002712792099
func_dec: termios,-0.1047002712792099
func_dec: apic,-0.10477263962463863
func_dec: txstatus,-0.10489909885378597
func_dec: pageset,-0.10497287528803735
func_dec: completed,-0.10499860953444419
func_dec: nregs,-0.10504385229148458
func_dec: subset,-0.10507446439158949
func_dec: sap,-0.10513201736310636
func_dec: vbus,-0.10517347903563551
func_dec: tcpm,-0.10517347903563551
func_dec: sourcing,-0.10517347903563551
func_dec: scrollfront,-0.10522310740278062
func_dec: gpios,-0.10534044502924458
func_dec: xfrm4,-0.10536591137969807
func_dec: ICM,-0.10538659950905352
func_dec: negotiate,-0.10543421507222682
func_dec: qmgr,-0.10543827670147006
func_dec: crush,-0.10543918150716448
func_dec: exp,-0.10557044444429538
func_dec: pcid,-0.10565817357729207
func_dec: invpcid,-0.10565817357729207
func_dec: subcode,-0.10566599580847266
func_dec: keysize,-0.10576001675845059
func_dec: keybuf,-0.10576001675845059
func_dec: tsport,-0.10587918358816346
func_dec: ethport,-0.10600150089438845
func_dec: msghdr,-0.10610054488208415
func_dec: swevent,-0.10612526281697983
func_dec: front,-0.10613479426725515
func_dec: binary,-0.10619605457584753
func_dec: cell,-0.10653841442348644
func_dec: t1timer,-0.10654556996621878
func_dec: pageio,-0.10654816050583737
func_dec: pgio,-0.10654816050583737
func_dec: bssidx,-0.10664724071161909
func_dec: bsskey,-0.10664724071161909
func_dec: purge,-0.10669047294989498
func_dec: cxt,-0.10674813952088226
func_dec: errp,-0.10675232273332318
func_dec: pfnp,-0.10675232273332318
func_dec: ibport,-0.10677769824012483
func_dec: ibp,-0.10677769824012483
func_dec: acks,-0.10686010138543794
func_dec: tp,-0.10687429288247874
func_dec: verdict,-0.1068916658731545
func_dec: svcxdr,-0.10693641870534755
func_dec: fhp,-0.10693641870534755
func_dec: igbvf,-0.10700120866343867
func_dec: eq,-0.10704561982722026
func_dec: connreq,-0.10737776745683146
func_dec: tsf,-0.10744050768606847
func_dec: solict,-0.10744869715425659
func_dec: tfile,-0.1075380808233453
func_dec: snoop,-0.1075380808233453
func_dec: SVGA3dCmdHeader,-0.1075380808233453
func_dec: touch,-0.10755753481165026
func_dec: hit,-0.10756540115129153
func_dec: srqt,-0.10771385874243837
func_dec: pdid,-0.10771385874243837
func_dec: tpt,-0.10771385874243837
func_dec: watchdog,-0.10771426697256194
func_dec: attrlist,-0.10781641316259712
func_dec: ucursor,-0.10781641316259712
func_dec: il3945,-0.10793665309251418
func_dec: untrustedstring,-0.10797461775771504
func_dec: ftm,-0.1080274665743585
func_dec: rxp,-0.10805905334341058
func_dec: journal,-0.1081932812693461
func_dec: sideband,-0.10821508450242304
func_dec: down,-0.10830753194128147
func_dec: notice,-0.10835436016566694
func_dec: wbc,-0.1085376855329138
func_dec: ice1712,-0.10904556882653285
func_dec: vv6410,-0.10908943617446257
func_dec: inout,-0.10909822653681116
func_dec: outbits,-0.10909822653681116
func_dec: destination,-0.1091830159097332
func_dec: bprm,-0.10928260715701982
func_dec: binprm,-0.10928260715701982
func_dec: linux,-0.10928260715701982
func_dec: fstype,-0.10950759333631803
func_dec: sclass,-0.10950759333631803
func_dec: genf,-0.10950759333631803
func_dec: iobuf,-0.1095128697564601
func_dec: getnames,-0.1095128697564601
func_dec: emit,-0.10969929518251013
func_dec: rdmsrl,-0.1097013480345875
func_dec: free,-0.11006407948842328
func_dec: 128b,-0.11006770549176216
func_dec: t2timer,-0.11007044549240731
func_dec: datap,-0.11016954747918471
func_dec: head507d,-0.11019602123746386
func_dec: nonemb,-0.11030199937473333
func_dec: gether,-0.11032511983772411
func_dec: rfwritev,-0.11036427020607996
func_dec: tfm,-0.11039650400700278
func_dec: ref,-0.11041559357644842
func_dec: pcie2,-0.11043449136286704
func_dec: pxmitbuf,-0.11046684009771884
func_dec: rescind,-0.11053658759876643
func_dec: composite,-0.11076236922552411
func_dec: nlh,-0.11092383647370692
func_dec: hdlc,-0.11094347618049642
func_dec: srq,-0.11098657203918788
func_dec: external,-0.1110076110543836
func_dec: rr,-0.1110564185249228
func_dec: owner,-0.11116098657429019
func_dec: pstate,-0.11134458605692002
func_dec: ctl,-0.11136855801728716
func_dec: probereq,-0.1116746216756953
func_dec: leader,-0.11177433537426876
func_dec: threadgroup,-0.11177433537426876
func_dec: mgctx,-0.11177433537426876
func_dec: pkuerr,-0.11197437726321048
func_dec: xlate,-0.11201924952838602
func_dec: maximum,-0.11212225404306177
func_dec: native,-0.11214973959656262
func_dec: withdraw,-0.11216931253773474
func_dec: RESIZE,-0.11241589609882004
func_dec: eir,-0.11244250473991178
func_dec: mct,-0.11258163643955828
func_dec: u232,-0.11258163643955828
func_dec: u64,-0.11267703850706529
func_dec: btmrvl,-0.11285682219208056
func_dec: mnode,-0.1130215315403178
func_dec: spurmode,-0.1132262036641391
func_dec: macfreq,-0.1132262036641391
func_dec: chipco,-0.1132643008342362
func_dec: pnpstate,-0.11350508324006159
func_dec: integer,-0.11359784936167559
func_dec: mpt,-0.11365439623963348
func_dec: core507d,-0.11372077793374959
func_dec: vepf,-0.11405340086401808
func_dec: inherit,-0.11406716610550445
func_dec: usnic,-0.11414824948241291
func_dec: nvmefc,-0.11423790518192856
func_dec: preply,-0.1142507577324999
func_dec: challenge,-0.11459292349509659
func_dec: reg64,-0.11469862161712867
func_dec: dmar,-0.11477702411552367
func_dec: gifconf,-0.11502475864303996
func_dec: actor,-0.1151178223006169
func_dec: mv88e6390x,-0.11522899199167955
func_dec: rkey,-0.11551897263731761
func_dec: prid,-0.115563400491934
func_dec: e2bit,-0.11560525562562116
func_dec: e1,-0.11560525562562116
func_dec: e2,-0.11560525562562116
func_dec: contains,-0.11560525562562116
func_dec: wpa,-0.1156292068155143
func_dec: camqm,-0.1157860971675161
func_dec: iowrite32a,-0.11593060599196153
func_dec: ioreq32,-0.11593060599196153
func_dec: ioreqs,-0.11593060599196153
func_dec: postsend,-0.11631112326132087
func_dec: rdmsr,-0.11644764653919654
func_dec: out,-0.11647407445598877
func_dec: qspinlock,-0.1166393311074171
func_dec: wsum,-0.11664917520296444
func_dec: pointer,-0.11667866104774034
func_dec: fabric,-0.11674766993820943
func_dec: keyidx,-0.11675321420060913
func_dec: aio,-0.11681325774952211
func_dec: ceqe,-0.11701575791548975
func_dec: ceqs,-0.11701575791548975
func_dec: ceq,-0.11701575791548975
func_dec: lock,-0.11708213192937023
func_dec: nskips,-0.11720166944589243
func_dec: skiplist,-0.11720166944589243
func_dec: maxy,-0.11720166944589243
func_dec: computing,-0.11748301138639142
func_dec: power,-0.11751868144718212
func_dec: itimerspec64,-0.11774456996528075
func_dec: pnv,-0.11781962758395215
func_dec: LUN,-0.11784927755921502
func_dec: wptr,-0.11806428291633783
func_dec: PLL,-0.11806812142669436
func_dec: feed,-0.11806812142669436
func_dec: calcclock,-0.11806812142669436
func_dec: fmax,-0.11806812142669436
func_dec: dstptr,-0.11818426633140737
func_dec: kqid,-0.11830318387533095
func_dec: wufc,-0.11830414177839736
func_dec: saving,-0.11830414177839736
func_dec: slow,-0.11836188343995235
func_dec: unseal,-0.11839593959797898
func_dec: trusted,-0.11839593959797898
func_dec: sctx,-0.11842195457174404
func_dec: sha256,-0.11842195457174404
func_dec: eoi,-0.11842370760358312
func_dec: fmt,-0.11866179786550239
func_dec: many,-0.11899675100943573
func_dec: ef100,-0.1190229147852916
func_dec: tn,-0.1191053052080164
func_dec: p2pll,-0.11916772152436335
func_dec: htotal2,-0.11916772152436335
func_dec: pll2,-0.11916772152436335
func_dec: dxe,-0.11943888022487434
func_dec: btc8821a2ant,-0.11945435148472928
func_dec: padap,-0.11967935407389384
func_dec: io,-0.11980913990744417
func_dec: threaded,-0.11985395242433518
func_dec: delfltr,-0.11986763883893271
func_dec: cmdarray,-0.11987604622718714
func_dec: swchnlcmd,-0.11987604622718714
func_dec: cmdtable,-0.11987604622718714
func_dec: cmdtableidx,-0.11987604622718714
func_dec: msdelay,-0.11987604622718714
func_dec: cmdtablesz,-0.11987604622718714
func_dec: agent,-0.12001406878199945
func_dec: wk,-0.12001876604573776
func_dec: mmio,-0.12018009660642767
func_dec: fan,-0.12024391226746041
func_dec: nfs3svc,-0.12053461019479365
func_dec: rtoken,-0.12076153458132206
func_dec: autogain,-0.12076903868393257
func_dec: chunkid,-0.1207977551327679
func_dec: rhb,-0.12084983885044985
func_dec: saa,-0.12086889373721357
func_dec: resp,-0.12105181991290449
func_dec: lwtstate,-0.1212034733302621
func_dec: mv88e6165,-0.12148061687976473
func_dec: erspan,-0.1214880401595262
func_dec: aqc,-0.12149741816093336
func_dec: printf,-0.12177031960939748
func_dec: radio,-0.12180657401115468
func_dec: zoned,-0.1218144331485024
func_dec: nullb,-0.1218144331485024
func_dec: hvsock,-0.12204694707326831
func_dec: rqos,-0.12205622746442622
func_dec: member,-0.12221212107625198
func_dec: vfd,-0.12227973920884125
func_dec: reinit,-0.12230176347149674
func_dec: cmdline,-0.12240414103577878
func_dec: crashkernel,-0.12240414103577878
func_dec: softrepeat,-0.12276599669293707
func_dec: ibmr,-0.12279139637061494
func_dec: mbdata,-0.12284727344008298
func_dec: numa,-0.1229099011041029
func_dec: dir,-0.12293219322864861
func_dec: VENDOR,-0.1229586246678859
func_dec: IN,-0.1229586246678859
func_dec: ven,-0.1229586246678859
func_dec: revision,-0.12322870706652898
func_dec: itt,-0.12331612760107266
func_dec: tfd,-0.12357337080656927
func_dec: classdev,-0.1235764969135106
func_dec: arg0,-0.12362186272201091
func_dec: qsfp,-0.12366693015798333
func_dec: screeninfo,-0.12369684464495177
func_dec: arc4,-0.12417661161816666
func_dec: generating,-0.12432094351722672
func_dec: pstreaming,-0.12432094351722672
func_dec: cpage,-0.12433194349134791
func_dec: uninit,-0.12434406047992176
func_dec: dissector,-0.12457355965452035
func_dec: expbuf,-0.12457476630881538
func_dec: dce6,-0.12459330160966403
func_dec: multi,-0.12467925442414185
func_dec: 91x,-0.12475344473293541
func_dec: con,-0.1248972799893015
func_dec: qdev,-0.12492490886876177
func_dec: column,-0.1251945938283864
func_dec: vxgedev,-0.12520708239456757
func_dec: breadcrumb,-0.12562904216980197
func_dec: control,-0.12575401423958443
func_dec: ppowerlevel,-0.12580902410303635
func_dec: text,-0.12606651065999153
func_dec: badblocks,-0.12624488115443347
func_dec: edge,-0.12631938215867558
func_dec: sendpage,-0.12643831430698932
func_dec: deletekey,-0.12646383473201106
func_dec: gk104,-0.12650096659163185
func_dec: newdirfid,-0.12656230170874497
func_dec: OPS,-0.12663782870931312
func_dec: BLOCK,-0.12663782870931312
func_dec: EXPORTFS,-0.12663782870931312
func_dec: dumpit,-0.1270952165457553
func_dec: doit,-0.1270952165457553
func_dec: ltcs,-0.1272333963823346
func_dec: asus,-0.12734835654233517
func_dec: bstats,-0.12775614885555525
func_dec: qm,-0.12776051102305042
func_dec: rawmidi,-0.1278832496478154
func_dec: fattr,-0.12792708680487433
func_dec: cxd2099,-0.12800989667923526
func_dec: outen,-0.1280575984922337
func_dec: ar9003,-0.1283519433726535
func_dec: scope,-0.12838471073555288
func_dec: will,-0.12846835836467782
func_dec: value,-0.12871960165186785
func_dec: rawSeqStore,-0.12878792288234225
func_dec: ldm,-0.12878792288234225
func_dec: number,-0.12879042513744351
func_dec: cookiep,-0.12882538976746816
func_dec: eofp,-0.12882538976746816
func_dec: listxattrs,-0.12882538976746816
func_dec: late,-0.1289171190089482
func_dec: eperm,-0.1289855133238662
func_dec: diacrit,-0.1289855133238662
func_dec: expire,-0.12909961696402772
func_dec: nhoff,-0.1291221412754992
func_dec: swsusp,-0.1292287194164841
func_dec: forbidden,-0.1292287194164841
func_dec: afinfo,-0.1292544412052835
func_dec: tiling,-0.1292555970235475
func_dec: cipsov4,-0.12951805976829608
func_dec: heartbeat,-0.12961425326705098
func_dec: enforcement,-0.12961477755928233
func_dec: near,-0.12961477755928233
func_dec: xxh32,-0.12968768323024416
func_dec: xxh64,-0.1297807331144205
func_dec: comp,-0.12981203690989915
func_dec: refmap,-0.12989432381422936
func_dec: algo,-0.12997877491448878
func_dec: statype,-0.13000724212774248
func_dec: rcc,-0.13002640976064397
func_dec: unlbl,-0.1301190797324394
func_dec: nq,-0.1303578086978746
func_dec: held,-0.1303944791888758
func_dec: zpool,-0.1304200545190942
func_dec: iova,-0.13063304159660674
func_dec: apparmor,-0.13068477804247441
func_dec: irk,-0.13083558341111692
func_dec: snl,-0.13087735952381108
func_dec: sdreq,-0.13087735952381108
func_dec: tlvs,-0.13087735952381108
func_dec: dumper,-0.1309644472956159
func_dec: arp,-0.1309961291689178
func_dec: rawdata,-0.1310981269078469
func_dec: rxon,-0.1311750334109744
func_dec: hmc,-0.13124429798198564
func_dec: tmf,-0.1312734217590222
func_dec: extable,-0.13140314221659027
func_dec: iostats,-0.13147870043018522
func_dec: probability,-0.13164466146543094
func_dec: pat,-0.1316477666636601
func_dec: bar,-0.13173399494740948
func_dec: hbm,-0.13192895679212785
func_dec: 8250,-0.13209297154717653
func_dec: rmt,-0.13211163802121018
func_dec: l2t,-0.1321714806358239
func_dec: txqueue,-0.13218546493190003
func_dec: xmitq,-0.1321972691406268
func_dec: identifier,-0.13244744832134922
func_dec: uidgid,-0.1324881625677966
func_dec: getsockopt,-0.1327606326086289
func_dec: inlen,-0.13277081574930086
func_dec: ifinfo,-0.13290485432272314
func_dec: adc,-0.13292916511423158
func_dec: flowring,-0.13309031514643732
func_dec: cend,-0.133100556333961
func_dec: mstart,-0.133100556333961
func_dec: mend,-0.133100556333961
func_dec: grh,-0.1331626658234416
func_dec: needed,-0.13316399776505275
func_dec: oldfid,-0.13318940950452765
func_dec: wirelessmode,-0.13321896892752613
func_dec: listen,-0.1339177263792142
func_dec: facility,-0.13417574716529662
func_dec: drv,-0.13430189159618694
func_dec: NFS,-0.13433190407732723
func_dec: V4,-0.13433190407732723
func_dec: ratelimit,-0.13436433280365548
func_dec: sumo,-0.13444293486461462
func_dec: ih,-0.1345000733115701
func_dec: aton,-0.13453305841878188
func_dec: overlap,-0.13455392717646944
func_dec: gen2,-0.13471843900717698
func_dec: carriersearch,-0.13490023933142478
func_dec: stay,-0.13490023933142478
func_dec: opp1,-0.13503253223438946
func_dec: opp2,-0.13503253223438946
func_dec: htbl,-0.13522296733059416
func_dec: maxnum,-0.1354134769499007
func_dec: ioerr,-0.1354134769499007
func_dec: nexthdr,-0.13542327509910915
func_dec: phantom,-0.13549528128273702
func_dec: rt2x00pci,-0.13558383078430955
func_dec: wcqe,-0.13579135202652579
func_dec: dablk,-0.13587189372620173
func_dec: nl4,-0.1360573745765185
func_dec: bufstartp,-0.13615304273321363
func_dec: bufendp,-0.13615304273321363
func_dec: bufcurp,-0.13615304273321363
func_dec: maxfields,-0.13615304273321363
func_dec: curfields,-0.13615304273321363
func_dec: bufname,-0.13615304273321363
func_dec: enforce,-0.13615304273321363
func_dec: 8188E,-0.1362569910636547
func_dec: buf,-0.1362829791523085
func_dec: orig,-0.1363378839325228
func_dec: pheadroom,-0.13645808682586869
func_dec: pdirty,-0.13645808682586869
func_dec: pwriteback,-0.13645808682586869
func_dec: pfilepages,-0.13645808682586869
func_dec: band,-0.13678672817439794
func_dec: log2,-0.13683711062103623
func_dec: InitBurstPktLen,-0.13685387860658066
func_dec: 8723BS,-0.13685387860658066
func_dec: guidinfo,-0.1368706801385211
func_dec: roccat,-0.13689615256038248
func_dec: cnic,-0.13693577725657805
func_dec: registry,-0.1369563085620753
func_dec: pregistrypriv,-0.1369563085620753
func_dec: digi,-0.13702614692075343
func_dec: lseg,-0.13713374910941237
func_dec: vn,-0.13719864923622105
func_dec: vap,-0.13719864923622105
func_dec: ifaddr,-0.13724664500034342
func_dec: fileext,-0.13734792118736577
func_dec: dcbcfg,-0.13744614221635892
func_dec: machine,-0.13751684783371215
func_dec: host,-0.13764068764992504
func_dec: percent,-0.13764370279522145
func_dec: mcast,-0.13766291257734242
func_dec: rt2x00lib,-0.1380993538068747
func_dec: v24,-0.13822033757232682
func_dec: dlc,-0.13822033757232682
func_dec: requery,-0.1384298532485288
func_dec: mob,-0.13855479097364817
func_dec: clc,-0.13869226249976388
func_dec: known,-0.13874317694908547
func_dec: antsel,-0.13897548390268305
func_dec: fbid,-0.13897548390268305
func_dec: antcfg,-0.13897548390268305
func_dec: asi,-0.13897548390268305
func_dec: usedef,-0.13897548390268305
func_dec: fbantcfg,-0.13897548390268305
func_dec: eh,-0.13901506321163365
func_dec: SetBWMode8188E,-0.13916751797642288
func_dec: chnlwidth,-0.13916751797642288
func_dec: wd,-0.13921331976546883
func_dec: cap,-0.13936127568947948
func_dec: mbox,-0.1394464615053184
func_dec: swqe,-0.1394958214946343
func_dec: mv88e6185,-0.13952867580198283
func_dec: viid,-0.13962048756668546
func_dec: asswarn,-0.13970231262385813
func_dec: qlge,-0.13974249512989975
func_dec: local,-0.13985810273915877
func_dec: rqtpool,-0.1401032033678645
func_dec: rxfh,-0.14035752101710536
func_dec: hfunc,-0.14035752101710536
func_dec: truesize,-0.14068646243203942
func_dec: callsid,-0.14073398137960885
func_dec: sids,-0.14073398137960885
func_dec: nel,-0.14073398137960885
func_dec: tskim,-0.14073681355569664
func_dec: red,-0.14087245001912113
func_dec: frozen,-0.14096606314946844
func_dec: freezable,-0.14096606314946844
func_dec: blue,-0.14098105891840834
func_dec: linklocal,-0.14148072048687804
func_dec: clocktoh,-0.14167143264818044
func_dec: vccs,-0.14171915513996286
func_dec: xperms,-0.14217942906151299
func_dec: serio,-0.14232745850424786
func_dec: fplus,-0.1425530589256635
func_dec: pop,-0.14264024089234853
func_dec: secattr,-0.14294936345560938
func_dec: tcb,-0.14315311482402882
func_dec: restriction,-0.14329417044142878
func_dec: acr,-0.14332503824290616
func_dec: envp,-0.14333350892265853
func_dec: lan,-0.14337805935127232
func_dec: ringbuffer,-0.14340612577675932
func_dec: dirfid,-0.1434587464044955
func_dec: newfid,-0.1434587464044955
func_dec: vattr,-0.1434587464044955
func_dec: memclaim,-0.14352101570769044
func_dec: datapath,-0.14353876103656446
func_dec: fifoh,-0.14368544529577928
func_dec: mod,-0.14375493306329165
func_dec: chip,-0.14390426361886152
func_dec: ratecode,-0.14392660890412795
func_dec: X32,-0.14415307293622762
func_dec: X86,-0.14415307293622762
func_dec: ABI,-0.14415307293622762
func_dec: user32,-0.14415307293622762
func_dec: rcd,-0.14418689491550316
func_dec: teardown,-0.1441967873129625
func_dec: startup,-0.1441967873129625
func_dec: grefs,-0.14429393688219722
func_dec: which,-0.14434971020660442
func_dec: rtl8169,-0.14438018386095833
func_dec: ioffset,-0.14438018386095833
func_dec: rtl8168h,-0.14438018386095833
func_dec: LCD,-0.1444514554032916
func_dec: HID,-0.1444514554032916
func_dec: PICOLCD,-0.1444514554032916
func_dec: mdu,-0.14455679449093095
func_dec: etr,-0.14479452945658744
func_dec: unoffload,-0.14486379400514093
func_dec: fragtree,-0.14502899075832296
func_dec: boolean,-0.14515306928593422
func_dec: policycap,-0.1451574153905744
func_dec: base907c,-0.14519983206928758
func_dec: csc,-0.14519983206928758
func_dec: ctm,-0.14519983206928758
func_dec: decompress4X2,-0.14535178649385067
func_dec: incompat,-0.14537105878053372
func_dec: interruptible,-0.14541303770796474
func_dec: dpc,-0.14548213972780746
func_dec: lancer,-0.14574192877491052
func_dec: mv88e6352,-0.14584499042030963
func_dec: messagePtr1,-0.14615235216945419
func_dec: pBC,-0.14615235216945419
func_dec: outbound,-0.14615235216945419
func_dec: circularQ,-0.14615235216945419
func_dec: pol,-0.14637303503534305
func_dec: own,-0.14637326059793265
func_dec: uarg,-0.14663107600991745
func_dec: filestream,-0.14664658442105422
func_dec: copyto,-0.1468596356699994
func_dec: objmem,-0.1468596356699994
func_dec: iwcm,-0.14695876916545336
func_dec: modsig,-0.14709226719126064
func_dec: astunlockfunc,-0.14714044650435476
func_dec: unlockast,-0.14714044650435476
func_dec: dlmunlock,-0.14714044650435476
func_dec: lockstatus,-0.14714044650435476
func_dec: DYNAMIC,-0.14714779813667472
func_dec: sufile,-0.1472000286875546
func_dec: ordered,-0.14736923644411587
func_dec: adjusted,-0.1475140848244819
func_dec: codecs,-0.14762219930440634
func_dec: kickoff,-0.14787211847478765
func_dec: nsproxy,-0.14797303568489995
func_dec: namespaces,-0.14797303568489995
func_dec: GetHexValueFromString,-0.1480669727077829
func_dec: pu4bVal,-0.1480669727077829
func_dec: satisfied,-0.14828284659208757
func_dec: refresh,-0.1483102007540799
func_dec: pooled,-0.14839575518791032
func_dec: upstream,-0.148458546621388
func_dec: recycle,-0.14849031077142077
func_dec: screen,-0.14850597921784595
func_dec: swidth,-0.14850597921784595
func_dec: sheight,-0.14850597921784595
func_dec: ichange,-0.14862501377201037
func_dec: htt,-0.1486968453152241
func_dec: enquiry,-0.14876241577344035
func_dec: cim,-0.1488842428399048
func_dec: rt2x00mmio,-0.14895027429900606
func_dec: rep,-0.14905091027345807
func_dec: describe,-0.14916990647476758
func_dec: deferred,-0.1493542420858185
func_dec: healthy,-0.1493780892785395
func_dec: cr,-0.14947926507930345
func_dec: ioread32v,-0.1495125527190433
func_dec: domid,-0.1497220874892494
func_dec: min,-0.14990255049682907
func_dec: SET,-0.15005155012593782
func_dec: qps,-0.1500809633046402
func_dec: inner,-0.1501169027778762
func_dec: NET,-0.15028702596247212
func_dec: insn,-0.1503019583373235
func_dec: optval,-0.15035385711481683
func_dec: epa,-0.15039239186511946
func_dec: 4313war,-0.15039239186511946
func_dec: sih,-0.15039239186511946
func_dec: ai,-0.15039239186511946
func_dec: conv,-0.1506188880830113
func_dec: dictContentType,-0.15070404946368082
func_dec: enc,-0.1507079620678146
func_dec: mbuf,-0.15072996179336803
func_dec: reload,-0.15080283097852093
func_dec: deliver,-0.1508459232736797
func_dec: ahd,-0.15087697216764676
func_dec: synic,-0.1510115725421076
func_dec: clp,-0.15118983268300185
func_dec: p2ts,-0.1513521217464485
func_dec: pes2ts,-0.1513521217464485
func_dec: mbp,-0.15141894708487702
func_dec: portparams,-0.15141894708487702
func_dec: prfill,-0.15145561320235854
func_dec: compare,-0.1515232224577525
func_dec: vmcs,-0.15163383778688422
func_dec: vmclear,-0.15163383778688422
func_dec: maskset,-0.15173999046795644
func_dec: ksymbol,-0.151841514849549
func_dec: pb,-0.15190541842193186
func_dec: parsed,-0.15194908816391284
func_dec: cmdqs,-0.1523171316054505
func_dec: putchar,-0.15237730949054526
func_dec: memcg,-0.1524685198960876
func_dec: erst,-0.15276951620767168
func_dec: CONFIG,-0.15296906918239087
func_dec: escape,-0.1531912259370605
func_dec: osz,-0.1531912259370605
func_dec: isz,-0.1531912259370605
func_dec: death,-0.15320862300982918
func_dec: putback,-0.15330192957309158
func_dec: netpoll,-0.15334350198953783
func_dec: autowake,-0.15346142596607137
func_dec: minmax,-0.1535132718277246
func_dec: vtag,-0.154067573001234
func_dec: tim,-0.15408484334279385
func_dec: v9ses,-0.15431499385477715
func_dec: wlcore,-0.15492328275221623
func_dec: mdb,-0.15493932449083658
func_dec: mem,-0.15516478942468645
func_dec: frontend,-0.1553363063645155
func_dec: disarm,-0.1554858331268352
func_dec: piobufs,-0.1554858331268352
func_dec: signo,-0.1555667589062846
func_dec: ivi,-0.15571352750018286
func_dec: rxd,-0.1557436018535622
func_dec: rxdh,-0.1557436018535622
func_dec: strtoul64,-0.15596852937493155
func_dec: setxattr,-0.15601184157627745
func_dec: mddev,-0.15613232463892485
func_dec: btc8723b2ant,-0.15614569293626054
func_dec: cooling,-0.15619803434293325
func_dec: 25g,-0.15633223996661558
func_dec: temperature,-0.15636796661021524
func_dec: DMA,-0.15654014476561123
func_dec: bios,-0.15658180715780934
func_dec: wrt,-0.15666674549142712
func_dec: unpopulate,-0.15673386630437466
func_dec: gm107,-0.15685233326779752
func_dec: matchptr,-0.15699493550931642
func_dec: erp,-0.1570509497443892
func_dec: dictStart,-0.1570879767259809
func_dec: poke,-0.15720638577480306
func_dec: vmstat,-0.1574366632972167
func_dec: adap,-0.15767141811356508
func_dec: cffrml,-0.15769594301328463
func_dec: uplayer,-0.15769594301328463
func_dec: ramrw,-0.15777216733882043
func_dec: trgt,-0.15790781127678477
func_dec: brport,-0.15800697734543243
func_dec: X540,-0.15805482718788993
func_dec: indoor,-0.1580758032205158
func_dec: reconfig,-0.1581083168390339
func_dec: monitor,-0.15813552109648912
func_dec: nat,-0.15819435819690406
func_dec: M0205Se,-0.15824045277733928
func_dec: ringerror,-0.15838288936402234
func_dec: txdata,-0.15882260825839303
func_dec: unusable,-0.1589452705304599
func_dec: exposure,-0.1591340132254053
func_dec: hdcs,-0.1591340132254053
func_dec: chanctx,-0.15915504761428834
func_dec: si470x,-0.15935011760511805
func_dec: nfnetlink,-0.15946431587150625
func_dec: cn6xxx,-0.15955226155823457
func_dec: APPRAISE,-0.15956727405008436
func_dec: IMA,-0.15956727405008436
func_dec: blacklist,-0.15956727405008436
func_dec: comprtype,-0.1596902502107566
func_dec: cdata,-0.1596902502107566
func_dec: risc,-0.1599055171988151
func_dec: lpa,-0.16012401381322736
func_dec: mc,-0.16012434220240795
func_dec: reference,-0.16035383251431448
func_dec: optlen,-0.16038456561896416
func_dec: kmap,-0.16043081640058773
func_dec: wndwc37e,-0.16046009661778307
func_dec: vlans,-0.16065912785808542
func_dec: import,-0.16071045488205624
func_dec: iovp,-0.16071045488205624
func_dec: uvec,-0.16071045488205624
func_dec: verifier,-0.1607130278464424
func_dec: pg0,-0.16107002690332667
func_dec: hsf,-0.1618307955417046
func_dec: MACReg,-0.16192207913112047
func_dec: MACSettingCalibration,-0.16192207913112047
func_dec: MACBackup,-0.16192207913112047
func_dec: ahc,-0.1619833787933839
func_dec: tsn,-0.16215748101480845
func_dec: tsnmap,-0.16215748101480845
func_dec: inet6addr,-0.16217632441262736
func_dec: avtab,-0.16221298765195072
func_dec: streaming,-0.16225936916855135
func_dec: onecell,-0.16233409327490766
func_dec: hwirq,-0.16233409327490766
func_dec: dscp,-0.1623597277731316
func_dec: action,-0.16236710753425462
func_dec: signr,-0.16261246522990638
func_dec: compl,-0.1627104791473847
func_dec: fwspec,-0.16289794259540968
func_dec: stf,-0.162978570212031
func_dec: txchain,-0.162978570212031
func_dec: notification,-0.16304483633634012
func_dec: enclosure,-0.16331249065268136
func_dec: cable,-0.16343793193591916
func_dec: acct,-0.16346184439850495
func_dec: flowctrl,-0.16348058653161557
func_dec: sgvec,-0.1635262742411683
func_dec: i210,-0.16379296539116617
func_dec: opcode,-0.16385125062287414
func_dec: syslog,-0.16386844314721402
func_dec: kcontrol,-0.1639440429366926
func_dec: failed,-0.16410906723854363
func_dec: pktinfo,-0.16413045516335478
func_dec: egress,-0.16418052236140332
func_dec: arcnet,-0.16438027588167528
func_dec: dcbnl,-0.16438486526182627
func_dec: minMatch,-0.16460061634883288
func_dec: skipSequences,-0.16460061634883288
func_dec: rtl88e,-0.16464264928284233
func_dec: namlen,-0.16469868240688043
func_dec: HW2SW,-0.16484130483187628
func_dec: finup,-0.16506018068404366
func_dec: trafprm,-0.1651993382367973
func_dec: ports0,-0.16552238181023599
func_dec: after,-0.1655959454375144
func_dec: nonce,-0.16568330571235015
func_dec: rxf,-0.16577746998476445
func_dec: rvoice,-0.16595552726316404
func_dec: giwrange,-0.16600265827898786
func_dec: ntlmssp,-0.16611588914157657
func_dec: txpending,-0.16616711723698915
func_dec: arg1,-0.16629755665791407
func_dec: scd,-0.1663727585882866
func_dec: kallsyms,-0.1663950576975555
func_dec: EVENTS,-0.16653346094469276
func_dec: handle,-0.16664492643876522
func_dec: fi0,-0.1667340350723083
